numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
14.57 27.33
51.42 83.68
43.67 4.75
28.20 92.19
0.41 85.95
64.84 57.03
47.99 97.04
19.46 33.81
10.56 88.86
79.84 60.41
33.65 46.06
64.44 21.69
1.78 66.16
1.70 78.12
17.25 75.57
53.08 44.50
44.66 86.66
17.69 58.81
68.64 84.91
0.84 78.02
32.93 25.94
2.93 89.52
77.47 75.14
74.12 27.15
27.50 1.00
32.90 31.10
62.25 35.84
58.34 65.05
18.26 60.43
0.52 28.81
74.24 16.32
76.22 10.53
22.82 75.22
56.17 79.76
26.91 13.23
75.47 63.43
52.28 24.29
14.71 75.65
20.98 34.46
77.14 40.36
73.79 96.22
61.98 78.96
28.63 34.26
4.50 93.49
12.01 72.96
72.79 73.83
53.08 28.46
26.35 89.49
67.94 57.19
40.67 48.06
24.65 98.49
65.87 72.74
50.13 71.21
78.86 25.08
28.48 16.85
24.86 23.44
13.82 22.76
25.01 2.80
55.33 5.97
54.93 76.36
42.04 91.26
23.00 24.77
51.23 73.84
16.14 89.03
1.15 2.96
75.49 97.33
22.27 96.82
56.87 36.58
4.46 49.84
70.14 59.83
42.73 20.79
37.11 64.46
9.47 87.91
73.79 65.06
21.42 42.11
20.34 52.55
57.07 38.17
11.80 14.86
75.65 7.57
76.13 97.71
72.18 50.30
72.51 57.34
68.97 26.02
66.64 98.99
78.02 22.01
11.02 18.80
30.88 51.18
77.87 26.32
34.98 79.66
2.58 81.28
1.63 63.35
28.52 99.01
25.12 57.30
17.45 71.27
73.38 21.29
3.00 71.65
53.52 79.51
33.36 34.84
61.23 50.11
78.40 7.65
47.49 99.06
77.07 17.82
64.24 6.90
58.96 86.56
23.74 4.11
52.58 26.84
7.41 56.72
70.40 87.83
11.65 6.85
66.41 86.66
54.84 63.35
45.19 91.02
53.15 71.85
9.97 96.04
30.34 26.31
0.54 62.09
75.53 26.30
50.65 38.89
56.14 98.47
58.87 43.34
79.10 4.92
48.41 32.19
73.72 99.64
51.56 72.66
2.66 44.74
15.96 76.12
12.71 54.48
77.85 5.98
50.05 18.85
18.64 96.16
52.08 13.50
30.12 19.28
19.04 54.73
51.60 30.29
68.64 46.62
32.48 44.40
13.77 15.99
9.48 33.11
9.95 46.98
65.55 69.58
21.61 25.88
5.01 72.88
36.52 52.06
40.12 42.17
0.25 83.72
62.90 41.97
3.25 81.17
33.50 38.78
4.03 57.19
78.69 29.23
26.36 90.55
61.48 39.08
14.22 6.00
24.38 38.19
48.91 93.03
22.04 40.89
27.85 4.40
7.72 52.52
35.55 92.49
6.06 83.49
68.05 61.98
24.66 8.98
56.47 51.30
67.15 96.77
53.25 86.09
25.95 4.24
68.06 39.93
11.36 66.89
57.43 98.61
63.18 71.60
41.20 74.92
64.05 78.10
36.81 39.20
31.08 59.39
57.98 19.23
44.55 33.53
37.43 25.80
9.95 17.35
52.49 17.55
23.72 15.07
44.67 0.69
36.85 99.57
73.65 39.44
31.60 32.42
10.54 45.36
60.61 46.56
0.08 53.39
68.71 81.03
1.45 43.43
30.07 65.54
3.28 6.71
43.21 45.30
67.84 8.77
67.22 84.88
72.23 92.85
46.90 14.28
36.22 16.83
34.72 62.23
31.17 6.39
60.20 58.54
31.68 78.01
44.59 8.03
60.57 84.74
57.15 74.09
55.09 72.81
70.05 91.45
48.53 80.63
45.25 53.98
78.24 71.53
6.41 44.42
1.08 88.79
8.09 89.71
57.93 88.15
70.25 71.84
48.44 53.21
40.67 27.44
36.31 39.32
10.55 6.95
58.62 89.75
78.54 69.51
19.94 89.04
19.81 69.88
23.49 3.97
33.15 39.08
35.56 16.03
11.92 31.02
11.58 46.53
42.30 63.46
76.08 56.85
5.50 5.58
31.61 42.41
24.97 79.12
29.77 22.20
51.54 47.89
47.37 70.33
63.11 48.01
73.14 79.17
65.30 27.48
51.34 96.82
37.84 22.16
24.78 41.74
26.22 83.87
39.43 22.88
30.73 45.24
1.07 39.18
67.27 53.79
71.53 34.46
0.81 61.52
76.27 45.13
16.71 15.65
EOF
