numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
35.36 73.89
18.76 45.90
63.97 65.49
25.01 42.93
37.80 7.55
69.59 1.82
34.62 21.23
57.34 62.02
52.49 63.46
22.69 51.30
44.16 9.82
12.00 77.36
37.61 15.58
13.37 18.75
58.83 86.27
27.32 61.73
77.62 94.89
17.69 87.97
0.22 22.79
77.41 8.76
47.90 45.87
58.20 30.58
16.89 92.98
21.36 59.60
27.41 84.51
12.71 6.43
33.69 34.72
79.53 16.67
68.92 92.48
65.61 54.94
79.73 46.18
55.48 35.17
74.95 33.52
28.04 96.02
37.68 86.45
5.56 4.85
0.11 97.79
36.36 75.18
18.79 55.77
24.79 43.59
7.00 50.93
42.81 22.92
57.25 70.76
3.57 18.64
69.91 68.72
45.77 15.91
38.69 53.86
40.05 50.18
41.87 41.03
37.27 6.38
69.10 93.31
78.05 40.30
78.68 90.67
41.35 46.64
47.39 28.29
75.97 94.86
18.98 75.75
2.82 3.43
71.32 85.54
10.32 36.57
10.99 7.61
61.99 84.33
61.78 96.78
17.34 9.54
33.50 70.84
21.26 36.85
8.96 39.87
7.17 32.37
68.31 46.50
34.39 58.75
23.06 3.42
51.29 66.99
53.24 75.68
24.18 56.67
27.58 54.60
40.76 0.15
40.00 15.07
33.21 84.51
65.31 87.91
77.54 4.40
46.72 18.43
41.43 88.66
36.46 61.31
43.24 91.92
7.15 70.79
22.77 20.26
54.98 58.78
24.88 94.59
55.06 46.59
25.87 26.52
12.03 69.49
25.90 16.50
56.85 78.69
36.86 76.93
36.38 11.79
31.82 45.51
8.00 92.23
55.94 59.11
46.68 90.12
21.74 98.65
29.74 40.52
65.37 96.63
29.68 64.70
35.76 19.68
7.29 59.69
22.54 97.26
40.37 93.32
7.38 59.02
48.70 49.38
46.13 77.03
11.15 35.21
24.96 92.78
56.90 82.65
5.81 75.23
76.00 93.64
52.13 31.44
35.97 0.12
76.63 17.51
73.84 82.01
35.25 27.04
76.69 26.02
21.72 85.41
50.09 57.90
47.49 30.15
26.99 55.39
55.16 30.30
40.01 51.42
13.10 87.18
20.21 54.18
79.42 8.43
13.92 82.00
12.28 48.76
47.96 6.91
13.53 47.68
4.03 26.57
71.81 54.95
54.67 78.41
74.26 32.37
19.61 94.43
15.87 15.57
61.00 79.91
10.24 71.09
29.82 81.11
79.47 52.45
42.60 0.59
15.23 85.96
78.58 77.93
2.73 54.27
67.75 35.40
65.47 73.54
68.91 57.90
11.80 7.97
49.77 18.56
69.35 97.91
2.75 29.28
29.10 29.13
57.13 56.42
22.94 68.62
38.17 12.52
5.38 35.61
16.75 78.75
28.03 48.87
5.36 62.81
10.14 62.57
32.67 64.22
30.73 41.48
14.13 65.53
30.14 86.45
63.66 75.37
58.40 71.43
11.09 11.92
59.32 93.28
61.36 15.60
64.28 76.08
4.95 23.28
10.74 92.74
38.06 95.84
15.21 41.33
25.13 19.74
25.91 49.49
76.72 49.64
14.17 67.12
46.40 79.01
39.80 1.79
24.80 6.44
43.49 16.41
58.65 58.27
75.13 84.22
36.79 36.50
23.57 65.41
77.02 5.58
0.85 28.60
10.11 60.74
49.76 26.27
23.82 35.24
50.68 10.58
69.73 37.00
75.74 11.34
69.64 41.73
17.65 24.00
78.47 13.10
41.30 27.39
73.59 71.14
41.02 48.80
75.93 35.97
9.47 40.68
50.66 36.31
11.38 19.85
14.43 53.07
53.29 51.06
25.37 99.79
68.31 56.55
19.82 9.11
79.68 79.98
7.98 1.07
15.09 76.97
69.34 22.93
56.76 64.33
61.81 90.21
37.53 63.71
45.70 45.27
67.75 93.39
58.27 56.87
60.39 20.80
19.46 84.66
1.83 78.90
3.03 62.41
47.87 29.70
6.14 57.65
64.56 36.42
17.93 39.29
78.95 80.59
59.86 97.85
72.17 9.75
65.66 38.27
25.98 53.70
15.10 22.30
26.49 36.10
28.03 46.70
2.53 94.74
50.54 0.54
54.03 32.25
17.57 30.30
3.33 58.02
26.34 75.60
31.60 39.59
20.16 46.73
22.14 59.63
70.02 25.62
53.81 89.38
EOF
