numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
77.12 25.47
19.85 79.12
63.70 58.82
63.11 85.49
5.47 16.54
0.17 96.62
65.37 22.63
69.67 73.75
44.36 98.97
55.38 63.17
54.82 98.32
28.40 29.28
70.94 26.28
45.94 73.68
2.56 1.98
31.92 46.49
2.33 56.38
44.44 42.68
19.36 13.76
3.76 99.77
51.37 77.99
14.33 33.47
14.99 33.34
51.75 24.65
20.14 81.62
64.79 43.42
0.38 4.10
6.27 38.25
62.34 47.83
13.34 73.93
19.94 48.30
15.88 56.08
64.77 27.46
40.64 74.63
40.12 78.82
22.11 69.62
24.80 99.67
54.85 48.09
58.30 30.30
18.34 46.07
30.77 76.92
1.81 43.81
73.77 75.47
18.44 50.42
13.83 60.53
34.55 96.09
1.52 0.86
67.43 20.82
8.16 22.14
10.07 17.35
76.09 78.38
14.63 62.66
63.12 71.70
57.70 20.46
8.06 4.55
7.57 54.13
73.59 73.45
18.25 15.23
55.28 6.85
37.96 33.36
3.66 82.01
45.35 33.14
8.62 20.91
6.20 81.71
25.98 31.87
57.46 25.96
55.52 64.01
71.99 73.63
59.13 25.51
31.39 39.58
1.97 43.41
57.24 88.10
17.09 53.92
50.59 83.28
40.62 66.79
76.47 3.32
42.52 58.24
48.29 27.87
59.28 88.24
69.26 1.77
16.21 59.03
35.67 29.80
65.20 19.52
5.07 7.66
20.11 42.13
48.91 55.18
78.90 30.94
62.04 75.04
44.61 96.38
8.58 43.67
49.21 51.15
51.62 10.21
28.79 48.51
7.25 89.11
3.50 61.15
62.67 41.00
73.69 30.45
17.81 83.00
70.11 37.97
62.35 90.58
45.60 75.15
28.60 1.42
60.47 31.19
7.10 80.82
71.48 73.08
10.50 0.70
68.74 79.78
57.54 69.13
77.41 97.21
9.27 32.22
70.45 9.80
50.33 43.64
42.49 78.77
30.16 92.35
19.87 39.21
40.98 23.08
6.47 12.79
54.48 34.09
11.38 94.88
9.24 17.55
0.47 92.00
26.74 89.30
69.07 21.05
55.98 58.49
75.09 82.51
31.64 2.55
66.53 99.07
26.66 99.29
42.16 75.34
65.92 73.49
75.82 19.45
10.66 79.40
60.10 19.19
65.56 3.97
8.22 13.94
64.01 68.18
13.89 52.52
34.71 56.87
30.79 98.87
9.90 78.63
6.57 59.30
23.79 5.79
53.97 45.04
13.68 34.24
4.75 76.03
59.03 34.44
18.10 11.96
18.88 68.14
9.35 88.85
76.07 34.57
9.15 61.17
16.58 52.77
79.07 73.38
68.25 17.97
50.32 67.68
19.87 30.20
15.81 46.14
19.38 30.42
62.60 57.31
18.98 89.15
24.47 49.85
49.59 61.93
4.90 60.07
5.56 90.33
27.09 14.95
74.57 69.78
53.08 40.64
32.47 52.33
12.14 27.62
20.33 39.68
37.56 64.31
52.27 96.70
1.92 58.73
13.45 74.26
29.62 56.71
52.75 10.46
72.96 15.78
13.25 10.63
75.45 2.50
50.37 97.14
15.98 66.78
14.86 94.19
47.81 19.16
17.57 42.69
45.84 39.48
6.92 94.10
19.66 11.09
11.67 13.38
75.50 39.19
54.69 83.15
63.89 76.25
19.66 93.53
56.71 17.67
76.80 35.95
51.64 75.20
54.25 78.21
28.82 35.58
0.54 70.42
13.15 97.08
72.57 88.17
7.15 24.66
54.34 56.15
0.60 3.93
47.35 36.95
29.78 69.04
2.72 56.23
70.72 91.73
1.26 22.83
29.69 49.65
59.67 58.86
32.42 61.53
20.84 40.48
39.29 16.78
6.14 1.49
61.20 16.28
52.70 8.30
74.96 82.81
18.31 78.44
44.12 35.96
71.90 16.19
11.83 6.79
17.49 49.60
17.37 5.84
36.23 0.93
45.00 52.69
68.39 45.26
4.57 9.72
0.26 41.90
52.77 38.13
13.68 12.40
15.04 58.31
65.49 66.41
3.88 88.44
59.90 76.52
60.64 56.36
61.83 90.12
24.92 24.88
6.90 76.90
33.48 61.93
18.69 94.05
2.81 90.54
54.82 99.53
51.69 66.33
64.14 98.66
32.59 42.41
0.54 10.39
49.39 6.16
8.86 42.12
73.72 51.94
60.08 62.72
EOF
