numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
40.04 35.95
72.79 52.35
49.45 61.35
23.33 70.80
7.38 54.90
60.55 97.52
71.77 85.35
44.55 39.87
53.86 74.01
44.75 47.33
29.55 10.99
3.09 99.32
73.25 79.97
74.10 99.67
19.83 45.19
12.61 34.35
68.54 12.18
3.65 78.39
60.47 95.43
53.97 34.29
51.34 23.13
59.25 90.17
35.76 80.27
46.73 25.00
24.04 31.80
59.70 49.21
11.05 70.14
21.57 15.00
77.61 62.59
14.06 54.50
21.36 22.94
68.40 27.36
52.03 82.72
43.89 68.22
29.83 0.62
6.09 86.74
45.96 75.44
57.40 63.93
77.09 52.17
55.32 94.51
31.69 27.98
5.50 71.79
18.38 22.75
69.25 71.52
56.26 70.34
23.74 62.88
63.92 47.57
19.76 96.15
7.99 40.86
71.34 12.63
14.16 24.57
27.44 7.10
9.57 13.90
26.16 6.06
59.57 63.84
57.79 74.39
74.00 27.05
59.54 16.17
79.87 32.27
12.06 92.77
39.00 6.26
45.55 77.60
51.42 64.95
18.25 36.67
49.40 11.75
33.34 83.17
57.03 95.77
77.59 20.59
61.09 59.62
39.71 19.30
34.22 75.79
77.65 26.28
18.34 21.28
37.34 56.12
12.93 65.29
79.83 47.13
11.08 7.69
34.36 38.13
29.66 57.94
1.17 80.32
63.11 47.06
24.37 68.74
2.48 94.29
23.84 51.32
61.78 39.37
23.74 78.24
20.91 55.91
19.22 56.58
30.05 12.41
76.53 19.61
26.57 52.65
56.01 70.95
20.75 66.07
14.97 18.20
18.80 3.61
52.26 41.06
12.24 99.63
53.46 50.75
58.72 63.30
19.36 67.70
27.76 33.34
48.73 16.33
34.97 6.57
72.86 1.49
55.08 33.33
11.56 41.28
72.12 68.55
25.38 79.90
39.73 83.92
48.35 40.62
66.52 35.57
23.19 7.95
65.51 3.81
47.66 66.81
73.79 62.96
1.99 57.29
50.25 79.19
59.01 12.30
3.97 62.02
31.30 75.62
3.38 21.94
7.06 2.68
26.39 9.61
71.46 30.79
44.82 7.49
36.09 49.78
58.32 24.26
64.71 20.93
76.40 46.28
14.59 32.54
1.15 62.47
35.67 46.12
79.47 35.53
4.89 80.22
69.75 91.80
5.70 88.02
1.54 80.85
49.28 74.50
1.72 65.58
13.05 5.38
65.72 80.01
38.24 4.31
11.33 5.73
22.92 57.09
25.97 32.92
51.49 0.39
62.32 82.39
5.57 62.02
9.44 50.08
27.71 56.74
20.65 58.64
28.86 27.68
50.90 66.92
8.40 69.86
66.76 13.12
77.77 38.38
60.96 36.81
55.78 71.51
48.11 89.74
2.81 80.33
64.02 66.66
37.88 86.92
16.67 99.70
33.30 12.04
20.24 72.29
61.82 63.53
76.92 33.77
47.25 92.15
79.64 84.08
67.33 83.73
37.71 27.58
47.21 13.49
29.19 5.72
10.58 18.90
12.42 58.22
71.86 31.32
25.28 17.40
22.13 4.10
57.73 68.83
63.33 27.06
79.56 56.45
7.29 10.70
20.81 10.09
5.20 70.81
42.34 3.86
22.37 92.20
26.83 85.68
17.61 87.99
45.23 28.70
63.65 24.14
78.13 51.30
2.93 83.69
3.42 41.33
56.63 89.83
58.07 17.43
79.92 36.07
24.90 12.93
56.32 64.89
26.83 1.24
77.32 30.31
58.32 18.22
78.30 3.72
5.24 11.27
8.25 30.54
31.80 63.42
57.19 6.44
33.33 2.58
8.09 3.90
33.40 84.36
6.96 19.97
60.14 97.28
21.34 76.65
68.89 16.68
9.35 14.60
64.10 49.39
64.09 47.59
49.26 4.73
66.08 27.68
21.64 26.46
20.95 68.95
20.25 3.26
15.61 47.41
52.05 0.52
66.40 56.60
79.03 93.06
71.93 85.80
14.19 37.08
48.98 22.90
19.98 77.60
61.32 98.32
40.13 77.87
9.13 55.67
63.89 39.35
25.11 61.44
59.47 29.01
22.15 79.68
23.02 66.51
28.71 56.88
19.88 26.86
17.21 61.79
13.48 96.00
52.20 82.72
39.35 42.01
52.89 70.01
79.66 2.08
78.51 42.22
63.35 32.65
14.19 57.20
35.38 81.58
28.98 84.34
EOF
