numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
66.94 47.17
56.18 60.53
10.04 16.78
3.58 66.57
14.54 32.50
59.12 10.72
62.65 93.32
7.67 67.30
53.65 67.09
35.92 62.49
34.12 55.90
58.21 99.05
77.83 39.66
63.93 54.41
28.50 37.94
62.58 93.83
16.94 4.55
55.65 52.40
35.72 33.82
2.09 31.25
10.17 96.75
70.25 66.21
42.63 32.87
26.72 18.05
15.35 6.62
67.08 27.22
42.37 0.83
40.54 29.15
74.68 9.74
14.54 46.65
59.85 4.24
53.13 6.03
59.53 46.57
74.23 71.69
55.48 24.34
19.30 1.80
76.12 3.16
13.17 13.40
78.39 25.28
79.44 70.91
72.08 28.29
34.98 86.79
7.93 44.18
12.19 72.40
53.63 62.55
9.02 45.50
17.75 54.51
58.24 24.97
69.43 62.63
42.92 4.30
73.89 56.71
75.68 3.38
43.63 85.82
11.96 77.60
26.39 13.51
8.42 97.17
72.99 88.00
21.11 94.53
58.26 23.91
21.63 83.49
40.90 38.39
71.36 93.47
1.59 15.60
54.14 28.25
0.24 70.46
70.44 87.17
57.74 6.49
22.22 34.63
68.13 50.65
74.86 35.49
29.90 97.81
26.33 46.47
70.22 31.10
50.92 42.48
25.91 54.57
42.15 19.29
8.36 71.68
76.70 3.17
14.33 55.64
23.97 45.36
51.43 36.55
1.96 47.92
66.00 52.48
12.31 64.58
19.01 97.78
40.51 82.40
5.09 9.35
37.21 93.53
37.18 70.75
55.45 29.84
62.26 91.71
24.02 66.22
18.33 41.42
58.84 45.38
69.90 68.57
11.20 2.76
71.87 21.43
24.21 29.00
2.03 50.38
76.87 14.21
67.62 50.17
66.89 64.64
42.83 9.12
76.43 99.21
13.29 33.48
27.45 33.91
41.69 23.97
49.64 53.23
47.02 18.46
12.47 22.97
58.31 60.51
44.06 36.12
58.48 34.87
75.26 33.45
29.48 24.26
13.03 21.31
77.73 93.82
37.00 52.55
33.16 52.58
43.45 95.33
50.23 79.33
70.85 99.45
41.10 48.76
36.76 25.17
30.13 9.30
37.28 19.98
73.06 8.21
35.02 82.43
33.57 0.97
25.02 79.32
67.48 90.69
37.54 19.07
20.99 33.65
61.04 34.84
66.93 43.41
60.61 5.48
5.40 21.55
63.60 9.05
30.02 82.26
35.53 30.89
30.95 38.48
23.49 95.53
6.46 88.22
46.83 86.37
73.69 11.37
44.30 87.39
65.80 58.69
36.91 47.55
53.39 17.52
39.88 83.78
15.70 56.77
40.19 4.73
3.17 82.08
69.00 86.18
13.62 69.39
70.04 62.37
58.68 38.81
48.30 9.24
32.75 70.61
36.61 23.86
53.67 73.02
25.33 28.60
69.99 14.04
4.16 17.52
15.93 64.41
39.78 59.28
37.73 47.03
72.04 12.72
22.82 58.93
57.78 15.98
71.31 41.66
62.99 42.84
60.03 75.52
69.47 35.35
6.91 21.61
67.22 92.72
18.35 19.18
4.45 82.52
29.81 75.41
36.32 8.24
19.71 52.73
11.14 64.61
68.40 56.27
41.54 29.71
73.41 14.21
27.68 51.39
60.75 17.56
3.21 46.50
34.47 11.04
10.81 71.28
27.97 95.95
49.81 83.59
59.65 98.24
32.04 34.59
53.53 89.73
36.96 13.94
48.99 96.39
31.36 38.97
10.64 33.34
6.34 65.48
63.02 47.34
39.42 58.80
73.22 67.68
68.06 65.23
12.42 45.49
9.43 7.33
6.31 67.02
43.84 25.91
78.74 57.08
27.39 31.26
64.23 72.13
61.41 31.49
68.79 21.89
62.63 89.62
54.27 27.58
21.79 62.24
65.19 8.46
6.56 80.16
71.50 96.29
56.91 14.38
30.63 76.66
58.95 53.41
74.18 67.62
7.97 78.00
28.23 85.16
72.64 86.94
43.96 88.28
3.69 30.51
0.78 5.67
73.96 98.03
76.78 33.84
63.14 49.31
8.03 92.65
76.92 31.17
44.18 9.49
4.21 23.86
0.52 58.05
68.43 2.31
31.47 22.13
6.22 36.04
43.62 18.19
51.00 3.88
54.60 55.48
36.87 37.84
29.61 26.84
33.47 40.24
17.00 89.99
3.02 11.44
12.15 25.20
60.76 3.37
EOF
