numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
74.68 29.85
29.94 19.52
12.30 90.00
49.72 99.42
12.88 75.26
63.29 1.14
50.31 19.35
51.35 92.49
3.98 3.80
54.18 17.55
36.45 62.23
40.70 50.28
1.89 71.57
37.80 19.71
33.43 46.53
24.78 71.81
26.53 54.33
8.63 2.47
23.37 20.20
32.86 96.78
62.22 81.12
23.98 54.75
32.01 94.48
69.62 2.71
38.83 23.67
17.73 23.66
62.83 90.77
7.95 50.10
57.89 38.55
23.62 97.51
62.25 3.49
68.10 95.35
1.49 35.50
18.70 24.26
31.73 84.86
73.68 30.96
34.02 82.96
56.67 23.97
36.88 76.00
14.68 19.57
77.77 56.74
15.71 87.29
1.84 45.13
63.98 14.52
33.92 99.54
65.70 10.36
12.52 48.74
40.93 65.93
5.15 45.51
24.71 2.49
49.82 21.52
64.74 58.12
78.37 28.49
77.91 16.48
7.30 2.57
17.22 11.83
75.11 30.78
35.53 98.20
40.22 0.85
19.56 61.93
4.99 81.91
4.59 42.36
1.13 71.60
38.00 18.14
26.31 47.67
7.32 13.31
35.82 32.22
29.80 56.92
61.59 27.19
23.33 85.30
69.21 25.07
70.92 70.07
38.87 1.23
41.34 18.75
1.79 80.81
54.75 41.02
63.60 65.85
5.60 37.86
13.02 95.19
5.70 70.42
1.66 2.09
58.57 22.12
56.71 79.49
28.84 41.52
54.86 5.63
38.81 79.31
7.27 50.83
5.38 86.67
37.50 4.69
22.42 31.47
15.66 70.93
21.66 64.84
74.40 28.88
46.58 27.29
52.38 86.10
59.04 16.63
13.78 65.93
65.17 78.25
12.02 7.85
0.90 47.95
7.94 94.04
45.26 64.56
21.90 55.14
30.34 23.14
48.53 66.06
0.10 57.83
58.88 16.36
60.19 69.75
22.72 35.66
15.55 66.18
38.78 66.83
5.00 27.00
30.77 59.08
43.17 83.75
25.68 74.23
75.34 46.55
69.77 89.57
52.04 67.52
17.97 53.49
30.12 8.21
18.26 31.21
68.09 84.71
41.29 16.76
30.29 88.69
17.99 21.31
77.27 11.34
14.99 59.64
23.09 83.29
22.92 16.56
34.19 34.28
7.23 52.64
2.20 26.76
53.91 12.17
58.41 89.91
6.40 38.86
45.42 63.79
64.90 26.35
28.62 3.56
73.25 34.44
51.89 31.51
61.00 74.59
61.15 74.60
23.04 75.12
42.55 20.40
73.92 24.60
23.21 29.03
48.56 15.71
52.17 67.35
17.83 60.10
44.11 34.71
45.86 68.06
51.52 69.63
1.33 69.96
69.43 89.70
23.02 8.86
30.12 59.26
34.27 31.67
51.14 56.55
15.04 70.77
77.91 35.18
60.45 16.44
76.52 25.41
42.01 35.07
39.42 58.27
45.22 21.73
76.45 24.24
58.43 69.06
49.06 57.37
17.74 24.00
3.53 40.73
43.85 18.88
50.05 13.64
21.32 30.46
6.64 81.31
28.50 26.66
62.31 21.40
32.11 95.25
69.01 30.03
49.48 29.27
40.04 22.82
48.36 32.96
31.05 49.65
17.14 25.43
75.49 42.57
37.06 55.72
61.70 56.87
57.61 45.17
44.53 22.65
20.26 16.67
27.15 47.05
33.17 66.84
65.82 56.94
68.88 92.99
15.79 98.42
4.84 99.85
37.52 2.17
62.84 16.05
62.46 82.85
73.12 62.95
46.89 22.90
38.50 50.21
50.01 68.19
4.40 86.22
45.78 49.64
68.91 87.26
62.13 23.90
63.55 23.27
6.36 48.50
21.67 32.75
31.07 62.47
0.01 76.19
50.85 0.79
59.68 74.40
72.64 79.70
55.47 28.48
44.60 20.57
40.69 45.10
39.00 2.40
44.73 10.83
47.19 70.08
32.54 29.90
9.17 80.48
13.31 49.52
48.52 79.08
37.01 31.84
5.56 5.36
46.17 28.59
3.85 76.87
3.99 18.10
73.43 60.87
18.22 34.11
78.35 33.83
28.46 74.59
17.72 2.83
33.53 84.16
47.73 29.41
63.79 10.84
15.01 16.20
16.22 44.35
49.49 60.50
62.52 84.77
29.59 38.30
26.46 70.39
77.59 91.62
8.37 48.45
42.37 21.48
65.31 92.40
15.45 1.33
19.43 44.48
76.46 2.56
EOF
