numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
34.57 44.46
1.60 89.97
35.83 72.92
6.03 72.22
33.84 14.34
64.90 50.88
67.50 4.42
38.14 11.94
32.21 94.36
48.66 46.30
42.15 66.18
61.47 46.39
1.26 11.46
70.21 67.78
47.42 93.90
15.21 0.15
2.46 62.84
13.28 66.50
42.44 82.48
13.54 6.12
15.09 60.20
51.96 78.98
72.57 12.03
30.81 70.85
50.20 85.63
51.55 22.99
58.74 62.28
70.42 84.07
69.91 27.10
79.89 66.25
35.65 31.82
19.80 94.45
49.53 87.80
38.86 38.43
14.22 29.66
25.43 80.45
55.81 62.60
35.34 95.64
17.06 70.53
42.33 97.20
57.43 21.85
44.07 12.53
69.91 56.48
34.32 75.66
8.99 53.66
23.86 58.06
37.33 88.33
28.11 84.56
47.60 95.60
41.53 68.56
76.51 37.59
48.07 56.85
15.98 39.51
34.96 76.22
2.21 38.23
51.95 80.08
3.34 22.19
60.85 97.83
54.18 13.49
69.39 93.86
18.31 43.34
73.78 95.23
23.83 76.16
43.89 16.26
78.76 67.53
34.88 99.10
59.11 81.87
50.84 24.96
3.61 70.05
36.38 40.65
52.21 99.67
56.73 87.19
31.47 9.48
27.71 16.12
57.37 66.06
64.05 30.17
41.88 2.35
46.12 3.05
55.01 34.60
10.20 11.69
69.67 50.49
23.72 88.28
49.20 72.23
20.90 94.42
61.78 5.79
49.63 87.05
30.72 46.15
78.20 35.54
67.93 52.17
6.94 30.59
57.31 15.35
33.99 49.67
22.62 73.68
21.63 80.97
28.55 40.81
51.08 10.55
79.59 54.57
20.75 16.11
23.66 89.08
38.73 27.12
72.39 16.56
7.23 47.54
64.88 84.61
61.45 68.35
6.40 10.79
5.90 61.40
79.97 17.95
26.60 5.44
0.69 60.33
28.62 52.50
0.32 94.92
36.36 83.54
15.89 63.50
29.53 51.95
10.64 58.82
28.89 50.53
39.27 0.39
48.23 96.37
44.32 26.67
27.78 64.77
28.84 16.33
79.02 33.20
9.06 24.90
42.40 42.35
7.52 61.77
51.54 28.57
72.05 5.59
61.86 48.64
49.14 9.57
11.31 56.20
75.62 51.20
17.07 10.80
22.87 1.87
54.91 98.01
20.39 1.06
52.44 89.11
53.45 62.64
4.95 34.52
15.84 5.81
65.07 65.38
18.54 41.51
71.04 67.80
35.59 99.41
28.64 28.54
21.42 12.52
61.78 92.00
40.66 90.96
48.91 70.61
22.83 2.29
14.54 77.99
31.44 44.30
58.27 65.99
30.07 21.05
42.45 36.94
5.16 92.27
37.00 59.38
72.64 79.39
50.03 25.13
77.17 89.77
71.48 54.96
43.93 11.91
75.14 48.62
17.74 99.02
54.05 60.20
19.99 30.54
5.79 38.54
13.53 65.97
63.97 25.83
46.66 46.09
22.77 70.46
8.64 15.73
47.37 33.43
33.96 94.88
19.82 93.34
51.39 99.19
54.57 97.76
78.80 92.48
1.54 45.76
70.19 54.70
60.72 70.08
29.76 94.89
69.74 98.28
44.97 84.49
49.01 29.92
25.68 29.38
4.33 5.52
24.29 37.12
69.18 17.56
66.78 24.24
74.28 95.13
11.86 27.66
35.50 40.63
15.70 58.51
72.39 36.48
2.51 94.04
61.34 32.80
19.04 66.19
64.70 99.28
10.53 46.87
40.77 49.40
50.25 9.22
2.01 10.89
0.41 56.91
1.02 77.89
8.61 4.05
35.80 93.67
79.78 97.17
44.76 31.68
55.11 20.23
19.96 30.66
73.27 81.95
6.74 57.40
31.34 0.68
17.03 46.18
41.92 36.42
30.38 69.23
43.66 0.01
39.32 18.10
67.36 33.96
65.59 3.67
0.25 69.76
59.40 45.61
77.59 53.02
74.60 12.51
0.84 93.39
66.88 78.23
78.80 58.50
12.59 71.66
60.48 68.08
21.05 58.39
78.01 64.51
29.91 79.71
24.14 25.67
46.86 38.22
40.61 99.72
54.26 51.11
42.03 94.19
71.86 11.09
77.10 90.04
76.48 62.15
49.99 97.99
79.85 15.30
15.94 51.86
51.74 78.63
37.48 71.67
4.91 88.87
43.00 85.70
22.12 45.74
61.64 17.26
68.34 10.17
EOF
