numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
72.00 5.32
48.92 31.20
34.53 89.29
8.85 98.15
49.86 55.80
62.67 21.82
7.73 33.94
52.70 14.19
56.06 99.12
65.20 7.05
35.65 83.85
50.84 62.37
23.61 27.72
1.14 10.71
51.97 27.57
71.63 77.45
72.07 92.55
35.61 64.28
59.64 18.56
3.78 55.24
72.92 64.14
14.36 3.87
8.69 45.58
79.31 61.77
4.82 72.94
15.73 32.97
50.45 11.17
20.49 69.10
61.18 57.28
32.32 34.50
29.77 2.75
15.18 33.53
23.51 48.76
14.33 61.78
29.49 52.65
38.77 15.59
13.51 68.43
57.53 57.22
17.97 39.67
50.56 73.43
9.83 46.96
78.19 82.84
49.76 36.08
38.36 40.18
18.23 17.00
69.87 7.58
49.49 89.45
46.87 40.67
0.25 57.91
60.84 43.74
28.03 61.11
36.09 47.27
5.94 44.55
34.34 73.75
0.13 64.30
22.17 61.84
47.88 44.23
21.98 5.90
22.32 13.68
67.95 63.63
28.14 34.73
49.89 22.73
1.05 76.37
42.52 95.13
66.06 90.64
3.39 69.24
11.28 25.45
78.01 90.81
34.89 87.58
24.09 90.63
42.57 24.85
45.84 30.82
62.30 39.53
41.33 82.67
17.85 34.11
15.15 17.63
21.95 78.35
16.11 60.63
1.67 77.02
35.07 24.35
5.63 40.98
5.88 0.96
64.52 17.15
52.97 5.87
52.07 5.67
38.58 18.26
76.99 77.85
62.45 44.36
13.56 10.70
70.02 38.41
20.17 46.60
47.01 14.47
11.65 9.98
23.89 76.81
5.60 70.47
43.86 71.17
16.18 99.85
76.43 39.77
19.30 50.67
7.53 70.34
57.86 13.69
12.47 3.56
62.97 86.87
70.96 63.26
33.24 39.45
68.88 67.63
64.65 90.66
47.68 48.86
31.25 78.69
30.97 21.15
3.98 22.88
38.64 80.28
11.09 40.78
46.47 14.90
66.28 22.44
16.21 95.55
39.66 96.93
2.53 67.59
9.63 31.87
24.15 98.96
17.94 25.73
69.37 5.91
57.62 91.15
78.61 38.48
71.29 41.73
65.09 5.57
79.54 12.83
65.35 84.37
30.77 24.09
38.77 84.66
39.96 82.39
3.01 61.95
49.78 89.48
19.34 35.67
10.59 49.76
55.21 90.52
5.31 85.01
71.15 11.41
4.11 7.13
6.18 7.24
60.19 2.77
71.40 13.00
12.18 21.62
35.60 66.14
43.79 15.27
49.71 24.23
63.70 25.20
52.63 70.82
77.91 59.89
60.59 33.10
10.23 26.16
18.47 68.95
45.11 33.43
75.43 76.20
29.74 96.82
46.94 34.85
24.27 46.59
59.61 34.38
42.74 72.33
16.53 49.50
73.09 91.65
33.16 48.96
55.04 64.27
61.84 87.49
12.39 33.79
48.38 27.88
50.07 6.66
24.53 60.08
24.31 73.81
20.67 14.80
8.68 85.07
29.54 5.11
74.61 31.34
47.94 2.71
37.97 42.25
18.59 23.06
65.60 31.23
50.69 76.32
52.37 53.83
76.63 46.24
56.59 59.02
32.18 24.98
47.02 59.63
9.72 70.30
20.72 5.44
55.36 38.02
17.98 70.85
36.59 35.47
40.79 78.59
74.65 60.15
8.45 0.98
44.45 19.08
47.64 51.03
6.54 74.98
36.24 35.70
32.31 82.77
70.61 73.53
30.56 21.00
35.82 88.37
45.47 11.62
11.62 19.33
35.77 48.75
8.57 91.27
15.02 28.50
37.13 9.35
21.38 58.15
65.72 60.45
1.46 72.04
78.37 5.93
67.85 44.88
22.21 59.05
70.50 50.51
27.98 15.10
63.94 73.85
77.69 5.57
77.46 19.36
46.35 97.75
6.94 28.80
45.74 99.74
36.30 6.61
49.91 36.15
55.91 71.12
20.19 69.64
71.33 50.03
0.94 24.61
4.53 23.83
68.17 87.31
36.79 59.70
39.31 83.92
33.65 15.39
7.99 87.01
48.79 97.44
33.75 80.11
33.82 40.78
60.90 92.29
66.34 17.86
9.84 96.90
53.41 94.34
18.35 72.97
50.41 92.72
18.59 18.25
38.61 77.34
77.18 8.89
47.30 43.99
75.22 26.74
5.34 96.61
22.28 63.25
30.18 94.59
46.04 5.79
68.34 60.30
EOF
