numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
54.61 56.97
48.07 47.85
47.89 35.82
46.92 18.66
26.21 53.13
53.87 28.99
63.73 26.42
15.82 93.99
43.61 86.64
13.76 96.63
14.29 51.35
52.12 24.94
60.71 38.17
24.95 44.98
64.54 19.57
61.54 19.97
22.39 16.01
34.83 13.23
23.86 22.77
58.00 48.23
15.40 70.57
73.92 9.18
51.36 74.07
43.80 15.25
36.92 1.83
76.26 69.46
21.22 67.18
10.61 31.72
69.68 83.54
47.22 80.76
49.62 28.74
1.58 12.65
75.40 61.83
72.61 92.26
25.95 84.08
78.47 99.64
47.07 43.36
6.66 78.53
3.32 43.29
46.62 13.52
19.07 64.79
35.73 18.98
8.97 65.44
19.64 89.47
18.85 27.71
58.55 99.89
12.03 99.46
41.55 10.60
41.55 42.97
11.80 35.19
27.11 68.57
15.98 0.73
79.10 60.98
39.80 22.12
74.50 59.16
3.04 94.78
59.28 39.48
72.57 99.90
63.45 51.85
75.06 1.09
7.92 0.01
44.61 69.71
73.09 91.51
1.00 95.06
49.72 50.27
48.44 50.13
32.14 36.43
38.84 0.62
74.76 93.90
36.12 79.89
45.22 7.07
35.50 22.83
79.88 26.42
68.53 80.71
21.25 58.90
10.29 60.15
31.06 15.97
42.13 41.31
9.88 6.31
43.60 52.32
5.42 31.75
65.47 73.11
67.33 74.38
50.37 15.18
72.25 66.16
64.39 73.17
18.59 43.23
15.63 58.83
79.81 88.71
6.60 91.61
26.77 88.60
60.69 42.75
23.42 69.96
58.67 98.74
66.25 88.83
57.88 88.74
34.07 18.38
31.49 54.22
35.02 49.71
58.74 56.52
40.37 0.57
31.86 3.05
3.45 67.33
34.73 91.04
5.59 55.94
12.40 68.99
22.26 19.31
16.53 60.79
14.68 66.68
21.46 21.77
65.29 2.13
42.12 62.90
44.00 48.82
49.51 0.20
74.29 35.42
35.17 16.46
9.59 63.62
47.18 77.73
19.95 15.57
30.14 66.05
71.04 54.09
67.57 54.74
9.08 86.68
3.50 95.93
13.39 93.84
59.05 76.39
69.30 43.96
44.66 47.66
74.19 62.65
8.01 58.94
28.87 48.70
28.05 22.54
43.54 5.41
4.89 79.48
73.16 60.89
26.71 4.14
48.12 0.99
23.46 37.98
11.74 3.41
13.79 2.67
36.89 57.74
6.87 24.32
60.20 75.89
4.50 20.83
39.06 88.75
28.69 34.48
65.60 41.58
45.10 95.58
68.53 11.37
9.23 97.33
24.72 48.93
46.67 68.86
48.80 15.71
32.10 72.57
0.41 6.85
52.51 52.24
47.40 39.27
12.60 31.26
41.37 13.36
73.85 53.71
58.39 66.56
33.20 69.74
25.97 56.66
20.25 51.42
20.71 84.08
29.18 61.11
22.48 4.90
13.09 27.86
64.38 34.81
45.70 7.22
63.04 90.24
45.93 93.83
1.37 16.69
17.16 58.49
69.37 57.73
62.94 78.82
5.38 86.41
78.70 29.93
59.59 51.45
68.49 2.24
43.73 94.44
42.43 95.27
66.68 22.83
73.59 71.20
29.15 85.22
24.69 98.03
29.21 20.41
41.29 97.30
22.37 72.53
48.37 36.20
14.30 48.91
50.34 58.16
73.30 25.45
22.43 0.40
50.04 50.82
23.84 51.20
1.11 6.49
18.19 44.56
3.53 38.46
16.97 66.50
45.18 67.92
66.23 11.29
23.23 63.89
44.61 21.34
25.69 55.68
63.31 93.38
4.30 72.91
70.45 67.67
7.71 82.38
26.74 24.48
75.74 0.42
58.19 5.37
62.36 42.62
57.60 40.12
56.01 49.17
53.31 45.95
53.17 74.55
53.97 47.34
75.06 1.51
23.51 40.13
51.57 0.41
62.52 20.25
9.06 10.18
45.51 19.81
56.62 41.07
33.25 50.35
37.69 54.58
18.84 39.55
8.09 69.81
19.21 83.14
58.53 72.20
10.16 35.26
48.41 19.59
67.45 97.91
3.76 77.46
54.82 35.73
59.26 35.56
44.99 60.00
66.64 86.38
22.44 68.36
27.62 35.82
45.79 4.20
47.63 5.73
51.66 25.31
48.61 51.62
26.35 42.63
79.45 97.45
44.68 11.64
34.22 34.73
64.04 23.46
EOF
