numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
30.61 40.16
34.80 80.92
78.28 33.93
66.84 7.30
38.01 43.37
74.25 28.92
27.86 5.20
49.23 28.03
78.51 99.15
16.74 47.87
33.07 81.18
35.52 68.46
51.03 10.16
52.05 6.42
47.08 49.46
65.17 10.94
15.17 27.70
74.87 55.38
6.85 88.69
3.14 89.34
6.75 63.07
40.67 50.75
3.80 68.72
18.89 55.74
66.24 53.04
0.52 71.22
75.21 9.32
76.80 67.74
6.70 21.07
32.75 50.86
37.54 61.17
54.37 19.66
6.64 74.04
60.88 94.71
44.03 77.76
25.28 55.57
19.01 22.49
74.12 82.65
37.59 76.35
38.71 42.97
26.07 62.98
34.90 82.96
30.78 92.19
57.99 3.39
72.55 30.35
62.10 6.15
52.28 33.55
45.57 74.47
18.77 71.71
3.30 34.85
74.27 98.16
28.60 86.72
51.20 12.46
68.92 97.70
65.84 83.09
78.62 9.03
60.37 12.41
15.35 79.49
78.45 22.44
20.25 20.43
0.57 79.76
10.71 57.74
32.49 24.30
63.44 35.92
55.67 84.94
19.48 33.92
12.33 37.16
50.10 73.63
46.57 3.93
77.39 85.11
27.62 63.45
65.02 17.51
5.44 78.10
33.27 59.61
52.67 59.75
27.33 17.54
49.16 13.04
78.46 51.61
42.50 36.12
74.91 74.12
11.58 60.75
5.98 61.43
15.21 5.36
37.60 34.54
76.09 1.51
46.22 93.61
37.81 15.44
41.63 79.99
4.08 81.64
51.27 94.56
60.21 43.45
45.35 19.52
23.76 50.09
29.87 22.35
38.33 67.10
19.79 55.89
64.15 74.09
71.25 4.41
74.34 39.71
36.69 54.65
29.32 63.39
33.83 50.22
62.44 8.42
33.81 56.57
7.93 17.63
56.69 62.40
78.43 44.95
59.50 32.44
53.62 37.07
49.08 27.43
11.15 52.93
57.53 83.96
43.46 53.29
44.63 67.02
36.98 35.24
57.27 50.30
16.75 88.35
70.57 29.80
40.38 12.21
36.03 23.42
34.94 51.83
26.62 27.52
10.72 67.84
46.07 97.42
70.83 7.25
59.45 19.99
73.23 28.20
65.09 27.92
75.85 76.09
46.37 38.29
66.33 20.26
78.54 11.38
32.18 41.05
48.12 3.32
8.64 7.02
58.37 55.48
75.79 75.55
65.95 80.26
36.12 7.24
45.70 81.93
7.98 15.11
66.57 24.41
32.18 53.76
7.49 19.15
60.27 31.90
78.76 42.98
13.55 90.48
38.84 68.35
76.17 44.47
64.94 27.25
17.67 59.55
21.74 2.34
49.39 35.89
14.52 51.87
3.30 39.29
41.74 29.44
54.10 19.36
65.66 59.62
42.90 91.72
8.05 39.64
68.02 57.04
27.60 94.34
12.32 4.16
21.59 65.99
27.57 68.95
11.88 69.55
59.05 95.35
52.60 10.56
73.29 23.18
36.64 50.16
47.43 24.59
2.77 88.94
76.06 76.91
78.04 81.50
9.74 97.26
13.45 59.95
69.16 11.70
50.84 28.32
20.68 78.70
36.29 77.19
9.15 7.90
44.53 18.93
60.39 18.99
38.27 7.04
66.83 86.60
29.97 19.79
48.87 40.56
0.80 59.92
10.61 29.81
7.90 67.04
35.99 95.62
19.44 42.86
69.28 7.24
23.13 22.95
49.21 59.39
48.89 29.87
61.26 82.11
7.39 14.53
9.33 62.41
32.41 60.88
44.16 60.77
19.54 62.78
50.86 41.03
31.68 8.97
79.33 95.21
65.62 53.48
50.08 80.07
20.61 84.57
53.76 19.69
36.41 94.94
16.58 67.45
66.20 76.05
41.46 20.96
67.99 74.16
12.36 19.24
73.29 96.35
2.23 90.81
71.54 75.82
21.18 52.64
45.36 92.23
35.74 1.99
63.54 57.55
10.62 90.40
51.96 85.86
45.19 44.42
63.71 0.92
66.25 93.38
1.95 7.11
36.42 82.53
4.78 79.69
72.00 14.02
9.89 97.93
41.57 55.17
18.61 22.46
0.87 4.25
50.24 90.58
27.14 31.19
69.67 80.74
36.10 55.94
20.64 62.82
27.55 83.53
26.69 13.65
16.32 67.03
65.77 6.00
2.16 62.03
41.22 39.06
30.10 70.58
40.11 75.03
40.99 43.90
31.02 86.95
EOF
