numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
0.68 8.76
18.79 57.98
70.11 80.94
58.88 15.38
69.74 58.94
6.48 56.68
56.75 88.43
16.64 39.55
61.07 13.16
4.30 76.64
61.99 13.35
38.14 11.60
64.76 2.25
33.15 93.17
18.25 23.13
73.01 62.53
16.35 98.28
56.83 84.17
79.52 5.92
72.06 28.81
11.34 31.04
13.42 97.57
52.89 87.83
44.58 62.92
17.36 83.69
12.06 86.81
25.35 66.64
32.61 36.87
50.74 26.32
62.07 49.79
37.14 2.21
6.68 4.10
70.71 78.47
46.37 96.72
78.87 25.52
24.12 77.47
3.81 34.38
51.60 74.61
49.54 8.09
7.06 80.48
20.39 16.95
70.62 35.39
49.42 28.91
53.93 88.01
69.96 78.89
62.98 26.54
48.19 52.04
40.69 71.09
63.37 68.87
19.46 80.57
5.26 87.25
58.10 74.59
79.04 3.70
20.13 52.07
61.99 40.81
25.84 66.53
51.32 38.84
29.57 78.37
2.11 42.79
12.35 14.63
34.88 39.06
13.59 73.86
36.60 10.95
0.35 96.34
29.18 80.50
26.84 51.44
61.33 32.85
78.81 63.91
48.11 59.05
70.31 66.81
28.90 13.58
47.23 59.12
3.94 57.55
72.67 53.77
20.13 79.46
45.24 18.83
59.33 39.27
21.11 60.96
18.13 93.18
7.99 75.32
17.78 57.03
26.40 61.06
60.09 53.43
38.14 7.53
4.29 59.14
56.52 99.22
53.39 12.22
51.38 72.19
43.59 31.34
32.69 66.01
68.56 88.79
28.74 4.92
72.48 75.24
77.26 11.21
17.05 79.45
38.87 96.88
46.70 49.80
69.29 23.43
49.26 23.13
4.31 49.78
30.61 30.15
61.26 46.38
24.94 8.20
68.99 83.26
48.06 73.23
76.08 95.88
23.49 27.11
39.55 37.54
1.07 28.03
64.58 80.58
67.88 13.44
28.27 80.59
43.06 33.19
32.25 72.96
44.83 46.31
48.19 91.97
18.17 48.84
60.29 44.46
36.35 5.38
72.02 7.42
63.48 51.22
74.17 53.18
4.99 78.49
66.66 48.12
46.47 15.68
29.70 1.68
5.97 94.27
42.83 2.99
66.60 73.21
43.36 39.77
67.41 56.44
69.72 40.10
73.21 87.72
46.15 59.32
34.49 83.04
6.80 3.31
67.39 44.94
36.94 73.29
65.92 88.94
24.98 78.73
6.43 57.94
8.32 75.38
18.52 67.40
45.57 22.21
38.02 17.04
73.49 98.24
19.98 53.77
36.04 37.30
29.73 33.46
17.45 29.03
16.45 59.47
6.32 7.36
62.59 99.28
23.45 96.01
14.21 83.20
29.16 89.89
55.93 40.86
20.53 16.50
6.89 30.71
39.48 12.71
7.27 79.01
19.86 57.98
52.03 29.88
13.04 83.43
48.05 63.53
17.66 45.37
48.27 22.85
33.38 95.16
55.40 99.82
58.93 19.14
22.43 23.92
75.18 42.46
61.51 3.43
5.72 94.33
19.12 51.12
26.03 25.12
51.22 64.78
61.63 14.00
2.93 83.02
2.59 89.22
35.58 35.92
16.41 62.16
38.06 63.39
66.11 86.13
53.93 87.94
10.77 0.18
37.45 64.55
10.94 7.13
39.89 68.25
50.90 79.29
40.69 30.73
46.98 86.98
57.74 89.22
46.50 68.81
61.10 24.09
34.98 14.89
14.10 4.77
33.57 88.67
2.95 43.89
68.95 76.73
71.10 13.66
59.19 19.43
9.38 39.77
74.14 28.27
15.86 84.76
34.00 46.66
20.74 29.07
14.61 42.26
73.75 36.24
50.46 81.51
66.12 8.70
51.07 88.59
31.04 0.80
34.17 89.48
41.05 86.96
79.13 64.90
6.36 26.31
55.08 83.94
8.00 34.46
24.95 4.74
11.01 12.18
38.10 82.54
7.49 85.86
13.88 64.09
57.86 3.08
79.50 57.26
63.54 94.77
45.07 34.97
56.30 67.27
2.03 32.61
56.81 39.49
63.52 10.04
39.00 85.45
26.91 17.20
65.78 36.10
64.93 65.69
13.04 67.67
58.72 50.39
12.99 69.78
61.26 20.99
18.30 87.06
27.71 92.95
26.98 43.71
65.03 6.72
29.90 32.53
66.70 58.45
12.85 84.22
33.46 95.55
36.29 75.10
6.37 58.90
EOF
