numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
38.78 22.10
68.95 7.80
23.21 68.10
76.25 82.19
13.84 66.10
79.65 37.38
20.26 41.32
28.38 32.24
48.39 44.49
29.30 88.90
70.46 52.91
21.07 44.79
41.20 69.66
62.28 5.21
77.58 14.28
2.58 51.10
1.10 70.44
45.34 2.79
56.24 45.17
54.49 28.94
37.47 14.59
60.17 77.28
42.49 52.46
22.68 88.13
4.89 78.15
61.11 26.48
48.39 19.77
28.46 10.28
6.02 59.83
34.23 58.93
15.97 68.07
48.30 37.13
45.65 61.03
41.96 9.99
11.19 32.84
0.81 61.61
3.30 60.66
67.35 97.11
73.55 93.62
13.51 20.16
32.58 32.30
45.59 14.68
1.95 8.49
43.88 80.25
63.61 15.20
77.54 85.88
26.87 3.68
51.88 35.42
17.83 62.48
41.76 60.34
65.90 75.59
79.51 54.37
1.69 90.45
50.23 91.20
15.85 5.59
4.33 67.40
51.38 61.48
51.31 67.82
15.61 78.68
51.17 81.08
49.93 95.34
25.50 49.51
70.07 30.11
54.84 7.15
78.17 87.40
13.01 18.44
76.74 74.16
19.25 17.66
58.36 43.88
64.36 32.53
3.90 52.99
69.08 73.98
64.91 83.25
16.29 52.74
61.28 38.35
6.12 48.20
28.61 20.74
19.90 49.89
13.06 79.63
75.22 84.78
75.58 35.85
67.40 19.95
13.65 87.96
44.43 97.75
77.24 88.72
9.99 70.36
53.01 64.74
29.26 49.29
28.43 71.36
48.75 51.49
33.60 65.36
51.83 12.03
43.12 23.46
20.65 87.60
42.18 80.08
12.69 39.43
21.39 31.99
55.84 31.87
19.71 97.04
50.00 63.99
1.61 0.96
72.85 41.10
32.87 63.42
23.66 29.67
15.23 82.36
11.69 53.16
8.99 73.21
47.89 5.42
39.88 26.22
21.29 97.88
22.10 4.83
7.24 87.68
47.01 6.87
64.98 2.90
75.64 22.93
41.19 3.33
59.48 56.25
78.85 26.35
73.68 2.24
66.07 45.23
79.68 39.03
65.13 2.13
66.53 66.31
33.89 17.44
54.95 17.74
71.32 21.35
65.04 11.55
61.54 0.56
44.10 47.58
22.29 89.75
79.49 94.41
55.15 57.92
73.31 61.51
69.76 15.16
54.26 60.46
58.62 75.99
57.41 56.85
3.74 62.00
0.24 89.07
74.17 92.10
29.68 59.67
39.83 44.62
77.89 9.23
78.48 59.45
22.28 10.44
43.96 6.13
9.10 80.26
23.69 21.67
33.36 9.47
60.22 1.17
50.47 77.68
3.28 66.41
64.33 78.66
70.32 16.50
77.80 44.17
47.49 99.87
21.94 51.31
42.66 97.38
76.40 64.82
31.58 28.28
12.86 96.57
10.36 91.47
74.81 48.76
49.77 29.05
44.86 16.04
44.84 29.13
42.55 12.91
62.15 39.28
17.45 26.11
16.67 62.16
30.81 66.41
42.81 77.08
35.93 51.60
38.72 72.46
48.45 88.21
30.84 63.97
6.01 47.24
61.01 89.64
32.52 46.45
14.29 61.76
0.85 61.00
10.61 95.19
41.14 82.80
59.99 87.58
78.95 41.19
34.43 14.22
46.18 20.89
29.89 82.11
56.96 95.13
7.78 63.30
44.13 46.20
28.67 77.56
0.22 85.07
71.55 7.90
43.65 40.21
29.08 48.38
47.06 62.44
45.21 99.37
16.33 63.94
49.16 74.68
21.87 70.89
25.38 1.74
57.69 88.16
18.67 62.68
4.23 22.24
75.02 51.40
35.44 89.27
57.99 56.71
66.71 28.71
38.10 64.64
42.29 92.42
74.04 11.99
3.61 19.04
14.18 69.60
59.64 34.45
43.97 21.54
76.28 40.14
79.07 35.14
56.44 91.66
33.77 82.48
1.65 22.74
27.29 75.92
50.83 24.51
18.57 77.93
30.39 6.16
18.84 75.64
28.31 68.23
71.91 10.89
51.81 53.06
49.46 25.01
24.23 56.83
4.28 19.47
9.15 98.62
24.54 37.37
66.96 95.64
56.75 49.98
42.55 94.69
76.28 88.32
26.33 5.04
16.07 90.70
33.34 1.79
65.74 13.48
71.36 35.90
74.04 49.48
76.56 7.04
55.31 94.23
33.35 40.57
48.64 29.50
68.97 34.54
74.34 76.14
EOF
