numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
77.02 61.65
5.58 49.68
78.82 31.81
32.28 85.71
71.80 97.38
38.19 61.31
57.84 23.36
32.08 97.98
46.14 16.91
32.44 29.78
10.82 51.71
64.63 38.20
28.24 26.09
47.92 72.48
23.55 27.22
20.72 1.04
18.26 82.50
33.71 86.52
44.00 58.68
52.05 0.70
70.10 57.73
16.33 53.61
79.86 2.53
78.71 28.13
53.44 71.58
58.23 27.47
21.06 51.51
63.98 74.90
23.69 34.15
27.42 54.86
45.75 17.83
57.78 6.29
75.90 51.03
23.72 20.30
40.74 99.00
55.97 24.35
13.55 51.49
7.97 93.88
6.07 0.33
40.83 35.86
56.79 95.52
70.87 1.10
52.50 95.69
75.95 43.93
11.80 18.64
10.68 75.86
54.07 47.69
69.82 52.65
3.86 50.37
64.23 13.57
40.45 16.80
17.30 38.50
2.59 43.61
8.30 46.27
12.21 62.17
24.32 82.63
30.76 27.90
39.45 46.75
67.33 7.71
45.34 50.62
58.61 92.48
43.15 62.75
72.75 45.45
1.50 99.62
7.88 70.21
18.07 8.54
22.50 30.13
61.52 94.14
54.72 18.14
32.93 15.02
15.73 76.10
69.84 40.28
38.22 72.78
2.49 51.15
8.02 52.20
57.85 97.38
28.46 92.88
57.50 90.47
56.29 37.99
60.40 53.21
24.87 26.89
9.48 9.83
73.92 32.38
17.07 31.79
70.31 94.83
39.37 41.07
75.12 77.69
59.75 65.93
72.59 62.90
52.69 10.37
11.04 65.88
35.23 2.03
9.18 86.24
51.27 65.07
65.83 63.74
44.09 32.62
54.60 68.42
41.26 79.57
67.18 38.20
38.85 42.97
77.34 74.68
2.41 3.25
71.70 91.62
61.36 13.99
70.27 55.94
70.65 30.98
54.36 45.23
15.02 51.49
13.74 71.40
77.09 53.67
2.57 49.59
25.71 89.70
33.54 34.04
45.16 71.53
23.90 24.08
74.37 26.03
10.77 34.18
77.30 17.85
74.50 26.45
1.69 75.17
21.51 95.12
44.54 1.21
11.04 12.33
62.30 54.87
63.52 61.85
58.63 98.25
71.84 29.20
19.37 92.10
40.63 92.61
11.16 7.45
0.78 51.18
52.45 53.19
25.06 44.77
30.92 90.29
53.56 40.51
43.32 97.29
45.17 74.36
17.62 35.69
27.49 63.68
29.26 16.24
61.12 70.73
66.64 13.70
38.51 94.56
78.61 88.42
36.98 43.68
57.68 35.05
14.78 69.09
52.46 63.90
52.75 10.30
10.80 80.64
26.80 88.97
60.05 51.01
17.92 72.59
43.12 60.39
79.17 47.74
56.93 68.46
35.11 43.14
76.62 16.86
25.98 86.90
55.19 96.64
30.65 13.71
22.61 22.31
5.54 82.28
33.37 15.05
11.04 7.50
2.57 59.39
28.14 85.04
63.75 62.38
60.95 84.26
73.63 5.65
79.58 54.44
16.63 98.31
21.63 35.48
32.94 7.67
24.71 40.02
67.84 1.44
39.40 22.25
20.86 24.08
55.77 70.09
4.84 44.27
62.04 39.06
39.24 63.09
38.76 30.60
8.22 30.03
13.42 22.28
60.39 48.11
5.37 20.47
39.90 28.14
4.98 41.46
69.70 14.42
56.78 79.32
42.08 85.59
44.83 79.64
37.54 24.81
1.91 37.28
46.52 15.51
9.18 54.73
47.88 92.19
16.81 57.51
51.82 27.55
64.90 36.68
23.26 26.99
9.88 74.09
18.00 25.16
42.13 28.14
0.66 65.75
7.90 32.59
41.11 35.57
1.55 73.24
62.81 4.27
66.79 3.22
70.27 36.22
53.95 94.56
62.17 63.71
3.29 26.16
72.99 59.56
45.74 78.31
13.68 2.13
4.05 36.36
52.26 26.10
2.60 3.97
53.07 18.51
22.54 7.58
30.53 41.28
0.51 5.14
66.63 33.58
10.40 19.80
6.37 46.98
68.29 38.15
2.97 65.98
42.51 90.10
14.85 6.13
31.14 43.55
68.03 31.57
71.66 9.75
56.56 55.31
7.92 81.72
55.38 35.22
71.69 36.14
4.65 34.78
10.66 19.01
3.03 28.35
39.63 54.75
12.24 22.70
34.39 62.48
55.06 96.62
1.92 90.24
36.39 49.64
49.39 67.57
67.02 68.81
EOF
