numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
34.86 9.54
42.20 3.73
69.08 97.92
53.30 18.58
7.24 86.88
40.87 50.94
63.53 52.69
25.77 41.77
39.06 43.60
63.74 96.06
0.03 51.86
4.37 5.32
43.85 62.05
73.58 99.02
11.55 98.93
76.54 19.62
24.24 46.55
64.67 44.26
4.10 60.06
56.39 68.49
77.14 88.64
78.27 95.05
35.55 19.12
11.94 4.76
51.21 7.40
29.74 20.22
51.78 70.83
62.65 10.09
17.99 93.07
47.27 72.38
12.38 54.50
76.65 44.08
58.54 56.66
38.21 39.64
62.89 52.50
16.27 2.67
69.19 90.17
73.78 66.96
67.42 60.24
18.09 45.11
15.55 5.89
4.32 68.24
30.96 74.59
62.26 31.14
32.52 10.43
39.53 32.76
35.02 0.89
5.61 79.42
7.06 33.77
79.79 45.93
68.34 55.69
52.31 24.31
19.39 31.27
64.91 81.03
53.61 75.51
45.01 68.28
11.10 14.76
10.41 32.51
20.37 91.35
30.78 49.99
43.57 55.37
35.96 86.40
37.00 57.25
36.90 32.68
33.89 44.68
10.12 58.83
10.09 28.00
41.18 93.66
67.42 60.54
58.15 37.22
3.98 57.92
61.75 97.37
30.54 97.50
0.85 54.07
28.60 73.90
63.57 48.05
7.33 58.80
41.60 29.06
47.63 74.59
75.46 41.13
19.57 97.07
74.81 24.17
67.72 92.91
4.17 17.61
17.66 78.09
55.54 77.81
79.20 80.09
49.00 37.03
76.61 7.03
39.51 40.08
51.61 2.94
49.60 87.43
51.83 47.89
2.05 11.76
46.11 45.34
56.16 2.57
33.62 97.96
5.22 6.01
0.71 70.34
33.13 38.31
43.87 24.00
77.26 56.31
27.40 5.87
27.69 1.66
76.49 83.74
53.71 13.66
46.16 93.23
4.34 21.27
55.40 30.94
35.06 29.28
11.21 14.52
78.58 54.86
65.61 50.28
53.74 78.00
63.89 52.37
41.51 5.63
78.88 15.82
43.82 28.18
76.10 44.00
7.19 84.06
12.22 1.96
37.15 84.60
12.02 4.65
59.24 77.59
68.20 95.97
8.89 88.94
32.75 68.75
25.40 34.86
51.58 6.61
31.42 24.44
40.79 80.85
2.30 30.24
19.34 28.15
44.97 44.02
42.15 56.16
41.02 88.41
33.93 95.15
43.48 19.03
34.31 2.10
56.33 37.84
48.55 45.72
55.82 4.22
70.24 90.47
42.46 66.18
66.86 41.85
46.66 64.86
15.64 2.31
38.81 23.90
48.45 10.72
62.14 54.00
41.65 61.37
77.29 91.30
36.85 63.27
5.92 74.19
55.99 97.13
20.87 36.58
45.21 78.69
46.84 44.14
11.71 28.07
29.94 0.94
36.44 88.86
60.34 43.96
42.82 13.45
33.03 63.16
76.08 78.09
33.56 48.75
30.13 16.50
51.79 61.21
20.53 20.81
1.80 55.25
10.56 33.98
23.31 5.99
21.12 49.06
68.00 75.21
21.92 10.05
47.62 55.23
20.49 43.60
22.19 98.20
30.00 4.50
79.49 38.55
31.92 87.06
4.25 44.11
28.66 51.72
74.72 87.52
71.75 70.56
64.57 79.63
41.95 12.84
14.74 57.56
17.76 38.85
55.72 98.32
67.47 18.36
66.43 17.37
55.21 75.30
8.41 85.20
45.85 88.30
44.57 18.24
9.11 66.17
73.46 75.52
43.87 19.80
54.52 63.22
78.35 58.98
15.41 14.49
6.13 99.59
3.13 44.18
50.18 42.64
52.91 13.72
28.52 19.05
38.46 53.71
29.88 18.51
76.23 52.38
73.75 24.20
50.19 61.84
36.37 72.79
56.55 21.24
70.46 69.20
22.75 57.70
20.05 74.76
47.25 43.12
17.28 71.17
39.37 10.97
46.21 98.17
60.34 97.50
60.77 4.96
12.48 83.90
71.37 74.19
43.14 89.90
55.69 68.55
48.79 77.14
42.22 74.35
60.24 32.14
18.53 0.30
7.82 45.79
1.47 68.78
63.12 6.11
61.90 21.08
38.06 84.40
42.46 23.47
34.97 50.60
71.87 44.10
19.52 42.81
59.43 88.49
63.14 81.28
79.70 82.68
43.75 34.86
74.08 35.14
34.06 69.61
32.49 23.77
28.39 83.36
29.36 47.90
36.67 79.43
EOF
