numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
8.98 52.68
66.12 51.21
29.13 75.37
79.53 35.38
64.81 57.65
18.82 44.34
48.70 18.47
72.32 56.01
29.97 78.44
5.98 1.04
33.68 12.88
53.62 18.86
58.88 57.19
52.64 54.47
2.33 37.94
45.43 80.58
60.84 96.68
69.63 43.67
40.00 90.26
71.94 30.29
38.03 4.57
1.71 4.22
43.14 79.42
38.87 95.19
14.12 2.35
3.67 59.94
27.81 5.33
41.99 89.43
24.75 29.57
62.42 8.27
41.50 85.28
26.50 12.14
55.68 91.33
30.83 2.11
25.89 76.47
72.33 31.58
0.83 3.72
57.72 22.86
2.05 15.14
25.70 69.43
60.02 53.28
55.24 30.59
43.75 93.78
22.69 43.34
19.52 91.43
51.53 74.36
42.45 41.20
75.77 2.29
62.60 85.56
37.83 48.33
6.27 3.78
69.73 98.94
32.44 67.86
22.89 94.04
70.43 69.04
16.07 24.31
12.22 56.33
51.63 13.73
64.28 55.73
58.50 71.53
75.65 70.50
44.69 47.23
15.94 9.96
47.79 31.92
67.37 15.26
53.60 75.57
28.06 18.67
42.51 63.82
21.03 27.50
4.92 65.09
17.92 63.90
51.70 34.62
56.89 78.22
66.85 43.50
41.83 35.71
50.39 87.53
66.13 98.84
38.64 78.73
16.02 63.23
53.58 80.46
21.07 98.56
59.06 46.44
34.11 47.36
63.76 70.11
60.65 63.16
27.16 83.29
5.06 40.08
60.75 29.84
20.17 94.81
70.64 31.24
32.60 55.11
50.92 3.70
38.56 31.00
33.09 66.39
15.37 66.60
8.70 79.37
2.52 40.59
29.27 90.20
48.16 86.74
67.47 44.15
9.94 27.27
39.12 5.05
30.52 4.85
24.87 5.61
40.98 32.48
41.51 77.48
47.88 7.57
53.44 69.88
42.18 20.44
58.61 91.07
31.30 51.92
4.43 25.03
76.36 29.41
1.61 29.85
19.93 96.90
79.67 21.94
18.91 88.70
45.77 61.13
73.27 49.16
9.78 21.70
10.93 45.52
43.64 1.27
59.50 89.77
3.37 95.81
22.59 57.19
22.55 83.05
66.85 69.39
55.70 70.62
54.52 17.56
17.79 45.77
3.85 65.27
65.40 93.50
73.74 85.59
3.99 95.60
30.88 25.21
39.94 88.45
69.14 89.24
57.06 84.00
5.04 71.17
62.37 55.26
52.06 11.11
2.57 52.38
18.42 28.69
58.20 3.88
13.04 42.93
34.48 73.22
17.72 39.47
64.62 14.41
38.08 50.15
38.90 81.83
15.37 52.96
53.18 65.45
13.85 57.65
51.91 39.11
55.40 77.35
70.28 79.39
48.34 95.89
1.11 53.15
3.91 97.98
79.06 56.14
76.97 65.37
27.18 19.99
40.14 98.86
56.21 56.22
8.91 48.78
48.38 97.57
40.12 53.79
6.32 29.33
20.85 91.41
16.41 52.71
76.36 63.98
12.78 27.31
27.31 99.84
12.34 47.80
66.03 48.28
41.18 77.22
17.28 74.34
77.29 20.61
74.21 90.29
32.98 40.77
72.78 78.97
6.09 78.89
58.61 88.56
71.17 75.86
24.86 31.16
56.62 39.12
36.59 9.32
34.93 52.05
59.71 68.63
79.46 44.53
25.07 87.66
0.42 81.02
45.22 25.45
24.70 20.27
19.05 31.73
26.52 57.72
11.04 28.13
37.88 96.46
35.12 58.17
1.30 40.41
6.84 14.08
31.94 83.49
4.90 74.72
14.23 10.99
56.04 39.42
62.18 8.56
33.95 29.97
63.16 29.25
35.34 91.53
61.90 46.70
69.74 96.71
68.33 69.58
31.67 5.06
12.91 30.61
42.99 22.70
59.78 63.09
18.36 29.78
65.88 60.17
76.98 33.70
27.73 34.24
68.27 49.96
72.83 57.33
31.58 80.79
13.10 49.65
63.70 9.79
1.77 59.85
70.80 16.27
62.47 28.15
2.11 48.38
79.56 33.21
40.51 43.11
34.81 67.24
38.34 61.98
65.50 41.92
58.60 84.37
54.22 33.40
13.91 68.81
54.03 12.66
5.36 53.05
71.01 14.61
5.53 19.28
75.15 58.02
27.53 12.27
50.56 15.31
66.22 61.92
53.20 94.06
58.00 11.90
54.65 11.84
70.78 51.96
26.48 17.61
EOF
