numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
6.20 45.19
71.93 51.17
13.98 32.85
59.90 4.91
41.63 63.37
33.77 27.17
19.11 56.62
32.36 16.55
9.51 57.49
15.60 48.00
10.00 99.44
79.06 82.59
67.67 1.70
46.74 8.88
38.77 58.20
30.31 54.89
78.67 93.18
74.32 48.30
49.34 38.38
13.37 87.13
43.11 69.42
3.54 53.58
1.45 14.69
26.10 76.74
67.53 26.04
28.94 17.95
41.57 1.46
33.35 70.10
22.43 84.78
67.63 61.19
61.74 61.66
70.53 27.65
59.76 80.45
38.00 79.26
48.36 15.41
52.37 78.25
15.12 99.81
50.69 94.95
9.78 54.56
20.13 17.23
2.61 80.79
13.08 64.74
75.27 17.05
37.36 46.57
50.53 59.37
79.59 34.94
66.08 30.78
27.78 86.87
3.86 18.82
54.33 53.08
64.34 19.95
29.91 11.05
5.49 65.81
27.95 54.31
28.88 29.91
22.94 86.84
24.99 40.67
48.04 24.26
21.97 63.85
40.83 33.02
0.21 62.65
2.17 65.86
65.63 72.17
74.98 57.92
12.65 62.61
10.78 90.87
11.20 38.43
70.67 72.61
75.21 87.85
75.49 3.95
30.54 3.14
76.92 2.93
13.79 77.59
32.48 64.44
22.87 78.30
62.00 26.73
54.76 17.28
49.49 48.94
52.05 78.24
58.11 11.40
61.74 94.42
19.77 84.91
15.18 2.31
6.45 81.59
53.35 24.64
19.17 83.14
10.50 36.29
46.07 69.74
28.54 13.58
69.58 21.58
61.59 87.84
77.46 5.29
69.24 1.69
71.70 31.24
49.37 2.67
65.20 21.66
73.73 56.07
20.42 50.74
71.83 73.11
71.95 6.31
69.21 40.91
26.00 70.89
24.14 21.86
54.17 84.07
69.72 31.18
59.82 51.44
78.77 70.53
9.54 99.64
47.08 84.67
29.83 14.41
18.22 80.47
22.29 53.93
13.69 93.15
21.86 57.14
33.64 73.03
6.33 3.55
72.37 45.44
44.80 5.97
54.59 0.43
67.90 14.67
36.51 84.68
9.54 61.21
26.53 84.68
65.82 5.72
62.70 74.49
22.01 23.58
76.61 0.82
46.03 50.86
46.51 35.09
68.56 58.02
68.90 62.52
68.52 65.51
44.71 49.65
11.30 38.68
72.11 16.95
37.44 29.86
22.57 36.45
22.40 1.22
32.12 65.92
35.81 52.19
53.50 43.31
68.12 82.70
75.82 21.93
26.29 65.85
26.48 29.15
32.71 80.83
34.38 94.04
20.07 71.92
22.99 89.40
45.62 17.82
55.91 26.56
0.12 73.81
26.38 15.10
64.71 84.51
73.89 30.74
56.07 62.68
4.49 22.54
4.86 53.11
26.01 22.04
15.82 66.36
24.50 10.89
40.78 17.23
12.94 90.05
64.82 5.53
72.94 59.86
63.58 60.64
38.10 38.60
44.56 12.26
7.26 19.54
5.23 1.14
57.30 87.25
77.73 7.34
32.72 56.08
51.33 99.95
43.51 92.54
15.41 64.63
3.58 92.19
50.64 45.32
15.77 89.12
4.76 78.78
13.46 10.04
3.23 46.95
23.26 81.59
72.61 46.39
75.18 88.91
78.11 3.96
79.22 65.47
3.74 48.59
14.60 87.75
21.42 19.88
53.06 12.40
35.63 46.91
66.20 66.03
45.24 68.03
55.96 51.12
46.35 70.62
11.13 14.65
78.05 7.21
41.45 79.16
67.70 72.95
8.24 7.79
14.46 77.43
76.81 70.09
48.98 73.70
49.33 87.57
65.67 75.15
19.43 81.33
6.98 31.39
21.21 86.06
64.40 37.95
39.97 91.91
76.38 37.88
1.57 52.79
56.98 43.87
62.82 89.79
21.17 41.38
21.56 60.89
15.73 60.44
34.96 50.22
47.94 44.38
1.97 58.04
51.40 11.99
69.66 65.61
11.20 18.20
46.18 71.46
19.13 9.02
59.43 45.63
63.75 4.17
69.25 22.14
53.69 79.33
17.70 30.16
48.69 87.88
40.40 30.73
78.68 97.32
24.66 33.57
19.82 26.54
67.42 70.15
50.31 4.48
49.78 47.05
13.54 51.11
45.38 93.92
71.34 88.28
31.98 32.66
18.13 93.57
64.47 97.71
48.56 59.99
60.58 83.79
57.88 66.39
59.90 50.91
18.78 21.98
EOF
