numSource numTargets
5 250
Source Coordinates
31.92 0.94
49.47 56.03
79.86 88.71
75.45 66.91
51.41 40.26
Target Coordinates
5.00 94.65
6.30 39.78
2.28 40.79
63.11 95.51
28.17 74.83
71.63 8.56
26.58 57.57
9.38 11.05
50.67 4.51
9.16 70.61
56.53 13.67
75.63 97.64
69.26 50.45
78.46 50.44
66.14 26.30
73.32 71.29
17.47 67.49
33.47 58.40
5.03 17.23
77.33 32.12
49.27 77.87
30.58 39.54
8.84 45.40
36.12 9.59
33.10 57.27
34.40 41.50
70.31 62.97
69.04 93.45
30.39 23.26
39.14 84.51
2.25 0.22
26.16 59.60
44.38 95.35
3.30 21.59
28.02 10.32
74.52 38.48
21.34 28.62
49.54 28.61
48.07 61.22
69.74 30.38
44.32 2.64
39.91 28.40
79.11 72.80
40.27 84.60
10.67 69.96
38.44 12.61
20.17 32.98
32.95 14.45
34.23 3.41
74.94 24.67
16.04 56.91
75.69 73.03
38.22 71.23
14.44 15.58
32.64 68.62
28.32 45.52
74.09 58.04
43.70 39.32
13.74 49.66
58.37 21.22
52.76 78.70
50.21 92.38
5.82 89.28
17.27 21.79
20.50 67.03
35.75 77.89
66.69 0.17
10.40 39.69
72.54 99.56
55.69 99.31
58.56 9.58
38.74 52.55
35.30 94.29
32.17 8.50
77.80 0.44
77.45 27.01
7.85 24.51
16.22 51.90
12.91 64.13
2.63 47.90
3.68 7.56
61.49 79.54
57.72 95.58
76.16 8.90
55.13 58.85
64.46 5.91
46.96 33.94
40.16 10.62
69.87 54.37
66.09 74.16
51.44 40.78
18.06 38.36
36.62 66.23
53.12 67.57
22.41 29.73
5.44 62.55
38.82 45.04
50.01 57.18
60.59 87.00
59.49 82.02
36.84 62.55
33.20 97.96
75.81 22.36
34.91 60.93
54.87 71.39
17.37 51.74
67.25 21.96
36.97 96.32
49.27 83.12
66.86 45.03
31.37 45.18
30.84 90.32
27.49 57.87
58.96 59.39
47.60 21.14
48.90 26.30
65.11 49.38
70.26 90.46
12.19 84.71
37.17 70.30
8.08 7.03
48.98 38.98
78.36 11.23
6.76 69.77
14.03 37.26
8.55 14.85
2.58 71.53
49.52 87.54
24.63 5.12
7.85 29.47
60.88 77.03
1.76 35.06
64.80 21.54
56.27 1.60
8.43 12.73
31.07 62.01
44.21 94.14
67.48 84.43
16.54 18.65
67.02 52.27
28.32 63.74
14.83 25.52
31.06 54.27
49.99 98.04
54.39 87.39
57.22 17.02
37.35 35.54
0.76 90.96
7.94 62.67
36.27 23.61
72.43 63.87
21.16 73.62
7.91 92.30
42.35 40.96
8.26 29.27
60.54 59.58
43.98 58.84
45.04 35.88
78.57 38.03
42.79 71.03
17.29 79.19
74.05 75.88
23.76 3.29
13.25 95.24
76.57 4.46
28.85 54.57
30.94 91.50
24.06 47.46
14.49 11.42
7.34 66.81
70.65 52.95
26.38 78.02
10.34 34.38
28.27 98.22
44.13 0.61
55.21 0.01
53.45 5.31
19.86 83.35
55.13 52.88
18.35 39.52
24.01 47.18
51.07 90.15
61.16 40.77
42.18 62.47
56.26 12.01
57.03 99.87
31.85 89.08
18.08 66.82
1.98 84.10
59.21 38.39
15.66 6.81
78.29 84.24
62.72 88.91
44.03 54.81
50.51 67.57
49.92 86.81
22.39 83.22
12.99 16.36
59.78 23.22
61.23 15.69
58.69 70.51
47.19 42.96
77.35 94.69
14.05 97.06
54.59 56.11
12.10 29.37
38.39 57.13
9.23 52.57
50.99 0.27
33.05 31.49
73.49 70.81
2.48 56.39
71.24 89.70
20.79 72.85
63.65 72.68
37.69 96.63
62.37 99.45
78.82 99.94
70.01 58.91
4.33 39.17
51.73 40.04
67.36 10.54
50.61 23.11
73.21 70.21
75.17 19.15
32.36 33.47
25.41 47.53
19.80 50.51
26.64 26.29
41.34 45.68
33.23 99.95
67.79 83.15
43.02 26.65
60.05 43.34
30.24 18.85
17.08 22.92
9.96 25.12
20.82 90.52
6.64 30.39
67.75 16.02
71.15 11.63
4.23 80.46
9.29 20.79
48.51 52.63
23.42 46.84
47.42 73.91
50.73 41.55
44.16 54.92
52.73 47.38
27.33 31.43
EOF
